time,trace
0.0,-4.746567414463737
0.002,0.8055486117653707
0.004,-3.213333439475509
0.006,-2.0582136008395047
0.008,-9.219091838215192
0.01,-12.391068143404695
0.012,-7.515842755946135
0.014,-6.3737158806986365
0.016,-12.994187461557445
0.018,-9.747457284487375
0.02,-4.97932495973247
0.022,-8.223189880868386
0.024,-18.963951372918967
0.026,-6.132908617148765
0.028,-14.657960821124739
0.03,-11.527907102631517
0.032,-9.29244645988777
0.034,-12.627877917948137
0.036,-16.642400514613556
0.038,-11.944513274964944
0.04,-13.631815132920561
0.042,-9.209505008519994
0.044,-14.779181978906948
0.046,-10.966145269339634
0.048,-19.602044021117877
0.05,-8.107527222455055
0.052,-9.982243858616382
0.054,-10.301942828583599
0.056,-12.483222922963922
0.058,-11.605183153023255
0.06,-10.469922500571453
0.062,-14.064539831602122
0.064,-11.920234033695277
0.066,-2.0377039404391653
0.068,-0.7242483646506734
0.07,5.418233806202469
0.072,3.07774366096449
0.074,16.772282369866595
0.076,18.019851035239707
0.078,18.10245080874121
0.08,11.463083007728205
0.082,19.77874893097683
0.084,18.953449737353484
0.086,17.940186500392773
0.088,23.61996035553401
0.09,16.38877256130977
0.092,21.39962442645278
0.094,22.704517434809393
0.096,20.143452967360464
0.098,22.508432073373605
0.1,27.541455996815053
0.102,25.804526000097976
0.104,23.456643224463168
0.106,19.09080894717296
0.108,26.85002439985578
0.11,24.62329085018815
0.112,19.489609699804788
0.114,22.726982146182234
0.116,16.83040936274684
0.118,23.648892665961476
0.12,28.35443338144894
0.122,20.818032773514197
0.124,25.686692072746823
0.126,24.01041258194042
0.128,23.018195662156533
0.13,32.354042590828016
0.132,35.5039545765086
0.134,24.517932943291918
0.136,21.36997902901358
0.138,16.53309412389986
0.14,14.048279486564422
0.142,10.020536329608412
0.144,17.19386585567163
0.146,8.32226942289822
0.148,8.495748113216731
0.15,-0.6296975437330374
0.152,8.63693287410025
0.154,2.0926398226626155
0.156,-0.6695762177265365
0.158,-3.200714941605792
0.16,2.1772236505304825
0.162,0.897239674078417
0.164,-1.6386667335446106
0.166,-1.4264955876466914
0.168,-2.138246762075255
0.17,-7.068920127692564
0.172,-11.388515616567563
0.174,-8.171033082042815
0.176,-5.629472392030863
0.178,-12.888233563589566
0.18,-8.540116635221398
0.182,-7.724321697282264
0.184,-14.84344868617277
0.186,-16.115197484936864
0.188,-8.517468353922876
0.19,-9.346361502175867
0.192,-13.715877003978655
0.194,-10.69291490148428
0.196,-11.936675223661421
0.198,-12.811458032285152
0.2,-16.700663462758936
0.202,-9.085091605674805
0.204,-14.366042506631533
0.206,-15.145316490215237
0.208,-13.827414041492535
0.21,-9.837035496699603
0.212,-11.76708097290458
0.214,-10.816050596457679
0.216,-22.07403549659125
0.218,-23.20576273182369
0.22,-19.040405499128124
0.222,-16.055373054215853
0.224,-16.055065514056285
0.226,-15.791082893836034
0.228,-25.155125182548904
0.23,-10.262092489049731
0.232,-18.787384856954073
0.234,-15.90690228194034
0.236,-15.990444835530127
0.238,-18.485012634655032
0.24,-16.08420603767688
0.242,-12.64502564821434
0.244,-22.267707768760296
0.246,-10.734344440543952
0.248,-17.92234386820663
0.25,-16.739470365724017
0.252,-13.68402430155197
0.254,-13.313006141831979
0.256,-17.035116243181676
0.258,-12.947554910967451
0.26,-16.397022532654912
0.262,-19.836719491195026
0.264,-18.380646246360918
0.266,-15.06380332720626
0.268,-16.32119117977421
0.27,-4.255010097507968
0.272,-7.36986040869113
0.274,-5.750642371958122
0.276,-5.762356161534138
0.278,1.0679980542312197
0.28,3.3934199641642167
0.282,13.570909077909453
0.284,5.778465093508062
0.286,6.11308783342098
0.288,9.143776986185586
0.29,16.002532144995463
0.292,9.716352770495376
0.294,10.233238442837205
0.296,16.436189008898285
0.298,17.99020424919785
0.3,11.334283932272275
0.302,18.77442777395889
0.304,16.741635291571445
0.306,19.785906069614953
0.308,20.586239886967675
0.31,26.513636340322815
0.312,11.96309486550763
0.314,18.311615084573113
0.316,21.09319664649054
0.318,18.258839090516275
0.32,22.609542304703186
0.322,18.05930660476244
0.324,21.806132234891702
0.326,17.434019450780532
0.328,21.30896862651202
0.33,17.681980288783585
0.332,20.018055083559304
0.334,17.397193694462754
0.336,18.701396879810787
0.338,15.979665357445406
0.34,11.950999914145472
0.342,14.434401463351676
0.344,13.973870853948416
0.346,18.458408864326266
0.348,16.032016377118172
0.35,20.677694302221887
0.352,14.806443378256544
0.354,19.158264333403967
0.356,16.357158140316894
0.358,17.71412580065728
0.36,15.713168219266143
0.362,12.007286256756984
0.364,20.559480816958082
0.366,9.21275285010117
0.368,14.645103213354986
0.37,13.04153286148447
0.372,17.07904269078897
0.374,16.50863357890738
0.376,18.090306452806953
0.378,21.927062247356023
0.38,22.05390186781237
0.382,16.91082618809668
0.384,21.47883615243463
0.386,23.440932718118166
0.388,13.012116842097718
0.39,20.72638946166856
0.392,14.79275167962119
0.394,16.69120464755255
0.396,29.386749324502794
0.398,21.04238664541426
0.4,16.867117539186346
0.402,12.83294298621867
0.404,14.015864117281572
0.406,16.175882022621913
0.408,15.240997740288364
0.41,13.953212246861078
0.412,17.627526453931512
0.414,18.272941390950237
0.416,9.210458204919963
0.418,18.992078098145107
0.42,26.05580231343435
0.422,17.00063194306746
0.424,-1.779431992721264
0.426,0.6266114126735705
0.428,-5.545237223406113
0.43,-5.711977511687413
0.432,1.5383906657545516
0.434,-4.733132756088056
0.436,-0.6515478224167257
0.438,-9.531854511207518
0.44,4.517947160589053
0.442,2.2678570738123494
0.444,-0.8841248751423372
0.446,-6.989998634047447
0.448,-6.770764226447829
0.45,-5.1144219236294255
0.452,-1.6269720212024694
0.454,15.227585147328435
0.456,7.992249296740484
0.458,13.90402021685172
0.46,10.724897605865763
0.462,21.59188118311621
0.464,17.667970564347414
0.466,18.771165369472946
0.468,15.439465293013852
0.47,7.602869816537819
0.472,14.555378277103205
0.474,19.663990000192474
0.476,6.168704394632993
0.478,9.85752095374894
0.48,19.38743926013295
0.482,16.923458878929075
0.484,-2.5974206758273013
0.486,-9.894199928261765
0.488,-5.189879708533409
0.49,-7.8704608665753515
0.492,-9.888943928121943
0.494,-12.445329516435157
0.496,-7.673618398469815
0.498,-8.365811403629882
0.5,-12.980909277979233
0.502,-10.438912666829102
0.504,-14.003322320101931
0.506,-19.075638916095315
0.508,-15.902463190264001
0.51,-15.383095817469089
0.512,-15.640237513180951
0.514,-9.608989102903962
0.516,-15.01015125132049
0.518,-17.418324665020805
0.52,-14.685809973941625
0.522,-13.536607986820812
0.524,-13.063919748521556
0.526,-17.634846103256358
0.528,-19.31238781716565
0.53,-8.172445525979903
0.532,-14.673519865248656
0.534,-19.170911720785966
0.536,-12.914221961553872
0.538,-16.715751401595114
0.54,-11.162000894142748
0.542,-14.498571277199932
0.544,-11.160463205774086
0.546,-13.671376968794196
0.548,0.16438710404178636
0.55,6.432428271672343
0.552,-2.3474543035223796
0.554,3.1987386027400966
0.556,5.0920062003322535
0.558,7.632347851728266
0.56,6.24476290801859
0.562,2.7112506231488123
0.564,8.773810372405604
0.566,4.5684417589176505
0.568,9.77314475413363
0.57,11.416919597652967
0.572,10.528766447818715
