time,trace
0.001000,-9.016045
0.002000,2.794085
0.003000,-16.965326
0.004000,-7.317055
0.005000,-16.387294
0.006000,-0.877174
0.007000,-3.803115
0.008000,-4.892419
0.009000,4.710863
0.010000,14.424309
0.011000,15.483145
0.012000,14.648283
0.013000,25.768452
0.014000,20.416885
0.015000,19.602042
0.016000,18.360201
0.017000,25.785620
0.018000,15.297892
0.019000,15.277473
0.020000,18.606161
0.021000,15.157477
0.022000,21.911052
0.023000,25.414972
0.024000,28.413504
0.025000,19.647756
0.026000,27.191743
0.027000,18.558724
0.028000,21.153508
0.029000,11.610589
0.030000,13.791591
0.031000,21.602890
0.032000,28.729722
0.033000,17.560725
0.034000,2.180078
0.035000,-5.884968
0.036000,-8.708156
0.037000,1.092240
0.038000,7.025821
0.039000,6.434538
0.040000,2.423292
0.041000,0.850360
0.042000,-7.049094
0.043000,15.064869
0.044000,23.080229
0.045000,16.231448
0.046000,7.469565
0.047000,14.559248
0.048000,11.012257
0.049000,11.005183
0.050000,13.335055
0.051000,4.138214
0.052000,-6.339316
0.053000,-1.713367
0.054000,-6.951279
0.055000,-7.802149
0.056000,-8.200462
0.057000,-7.558364
0.058000,-10.285292
0.059000,-21.611764
0.060000,-9.873537
0.061000,-16.658355
0.062000,-7.732253
0.063000,-7.459917
0.064000,-11.346050
0.065000,0.027237
0.066000,-20.926570
0.067000,-25.744769
0.068000,-10.440138
0.069000,-8.941307
0.070000,-11.606750
0.071000,-15.357105
0.072000,2.573289
0.073000,0.105927
0.074000,-0.820790
0.075000,18.917587
0.076000,20.374114
0.077000,20.299902
0.078000,12.871112
0.079000,6.672148
0.080000,4.095464
0.081000,10.890553
0.082000,7.261311
0.083000,6.950213
0.084000,-2.991859
0.085000,3.493443
0.086000,0.876053
0.087000,1.045603
0.088000,2.765888
0.089000,1.522510
0.090000,-4.773961
0.091000,-7.667937
0.092000,-12.311303
0.093000,-9.569833
0.094000,-1.854575
0.095000,-24.871084
0.096000,-36.349485
0.097000,-22.960196
0.098000,-14.106359
0.099000,-26.462175
0.100000,-16.072161
0.101000,-12.441001
0.102000,-5.764092
0.103000,-8.628524
0.104000,-9.987950
0.105000,2.876854
0.106000,14.502148
0.107000,12.654657
0.108000,-4.661187
0.109000,5.148605
0.110000,6.386341
0.111000,5.378391
0.112000,1.586162
0.113000,4.270877
0.114000,13.242347
0.115000,19.422837
0.116000,7.547329
0.117000,-5.187118
0.118000,7.871746
0.119000,5.426320
0.120000,9.683881
0.121000,0.161915
0.122000,10.543955
0.123000,5.192025
0.124000,5.980757
0.125000,-1.262979
0.126000,-12.778342
0.127000,-10.788107
0.128000,-16.131747
0.129000,-13.435847
0.130000,-15.746448
0.131000,-18.239482
0.132000,-6.929571
0.133000,-20.784305
0.134000,-15.352734
0.135000,-13.931879
0.136000,-17.548780
0.137000,-21.764289
0.138000,-12.379134
0.139000,-10.753867
0.140000,-12.486186
0.141000,7.785287
0.142000,13.239718
0.143000,8.981410
0.144000,11.785839
0.145000,3.012961
0.146000,20.911006
0.147000,12.806936
0.148000,5.258356
0.149000,9.628412
0.150000,10.072030
0.151000,15.169074
0.152000,13.544460
0.153000,16.483835
0.154000,11.974252
0.155000,8.669033
0.156000,5.897681
0.157000,12.747179
0.158000,25.682676
0.159000,24.970200
0.160000,14.994842
0.161000,21.901244
0.162000,18.245807
0.163000,19.136482
0.164000,7.349954
0.165000,21.212802
0.166000,29.307197
0.167000,15.614781
0.168000,21.404937
0.169000,27.286660
0.170000,24.100396
0.171000,29.249385
0.172000,18.316781
0.173000,0.772823
0.174000,0.329256
0.175000,-7.099037
0.176000,-2.616569
0.177000,-3.579145
0.178000,-8.817654
0.179000,-4.975598
0.180000,-18.199415
0.181000,-6.374265
0.182000,-10.886005
0.183000,-16.472807
0.184000,-13.213892
0.185000,-8.776200
0.186000,-0.193543
0.187000,-10.184000
0.188000,-12.340059
0.189000,4.341431
0.190000,17.236035
0.191000,11.467983
0.192000,-0.360990
0.193000,15.471823
0.194000,20.541635
0.195000,18.323423
0.196000,12.355173
0.197000,9.819264
0.198000,-1.630542
0.199000,-10.936359
0.200000,-20.524351
0.201000,-8.676140
0.202000,-12.447597
0.203000,-3.899439
0.204000,5.626271
