time,trace
0.000000,10.382000
0.001000,13.738000
0.002000,10.437000
0.003000,16.546000
0.004000,13.883000
0.005000,14.774000
0.006000,19.713000
0.007000,6.202000
0.008000,14.759000
0.009000,12.590000
0.010000,11.425000
0.011000,15.555000
0.012000,15.940000
0.013000,14.271000
0.014000,14.304000
0.015000,9.964900
0.016000,10.892000
0.017000,20.061000
0.018000,17.011000
0.019000,14.320000
0.020000,12.129000
0.021000,9.592800
0.022000,18.455000
0.023000,13.023000
0.024000,17.984000
0.025000,13.703000
0.026000,17.202000
0.027000,12.732000
0.028000,12.792000
0.029000,13.776000
0.030000,13.190000
0.031000,13.210000
0.032000,20.085000
0.033000,13.628000
0.034000,21.551000
0.035000,8.285900
0.036000,13.847000
0.037000,10.725000
0.038000,9.722700
0.039000,17.837000
0.040000,16.593000
0.041000,12.707000
0.042000,13.835000
0.043000,9.025100
0.044000,12.211000
0.045000,12.302000
0.046000,5.407900
0.047000,11.311000
0.048000,13.456000
0.049000,12.286000
0.050000,16.402000
0.051000,16.153000
0.052000,22.104000
0.053000,10.946000
0.054000,7.563600
0.055000,12.248000
0.056000,10.419000
0.057000,14.369000
0.058000,6.138000
0.059000,9.098200
0.060000,10.740000
0.061000,13.582000
0.062000,20.983000
0.063000,12.890000
0.064000,6.725300
0.065000,9.336700
0.066000,7.390800
0.067000,13.080000
0.068000,8.397700
0.069000,9.392100
0.070000,14.556000
0.071000,18.697000
0.072000,11.852000
0.073000,15.136000
0.074000,22.380000
0.075000,24.889000
0.076000,22.980000
0.077000,31.417000
0.078000,25.500000
0.079000,35.060000
0.080000,28.741000
0.081000,28.479000
0.082000,38.153000
0.083000,25.416000
0.084000,35.288000
0.085000,33.813000
0.086000,31.771000
0.087000,36.481000
0.088000,27.168000
0.089000,37.624000
0.090000,32.196000
0.091000,38.444000
0.092000,27.167000
0.093000,29.877000
0.094000,32.470000
0.095000,40.729000
0.096000,34.737000
0.097000,36.586000
0.098000,37.850000
0.099000,34.788000
0.100000,34.966000
0.101000,34.012000
0.102000,35.318000
0.103000,33.356000
0.104000,34.199000
0.105000,38.102000
0.106000,36.493000
0.107000,38.617000
0.108000,37.310000
0.109000,34.558000
0.110000,31.733000
0.111000,37.729000
0.112000,33.851000
0.113000,42.664000
0.114000,34.595000
0.115000,42.907000
0.116000,37.736000
0.117000,38.560000
0.118000,38.855000
0.119000,31.124000
0.120000,39.616000
0.121000,42.126000
0.122000,31.639000
0.123000,38.056000
0.124000,32.252000
0.125000,30.560000
0.126000,36.774000
0.127000,42.601000
0.128000,45.530000
0.129000,31.568000
0.130000,41.143000
0.131000,36.348000
0.132000,43.436000
0.133000,35.871000
0.134000,41.510000
0.135000,37.395000
0.136000,35.889000
0.137000,35.768000
0.138000,35.811000
0.139000,36.979000
0.140000,44.704000
0.141000,41.210000
0.142000,34.625000
0.143000,43.094000
0.144000,35.741000
0.145000,33.344000
0.146000,37.043000
0.147000,41.233000
0.148000,39.608000
0.149000,37.021000
0.150000,36.771000
0.151000,31.880000
0.152000,40.319000
0.153000,37.669000
0.154000,37.341000
0.155000,34.986000
0.156000,35.546000
0.157000,45.422000
0.158000,36.811000
0.159000,35.794000
0.160000,45.070000
0.161000,39.938000
0.162000,36.685000
0.163000,38.445000
0.164000,38.531000
0.165000,27.987000
0.166000,36.785000
0.167000,47.912000
0.168000,40.807000
0.169000,31.092000
0.170000,31.794000
0.171000,30.288000
0.172000,35.972000
0.173000,39.010000
0.174000,36.866000
0.175000,33.949000
0.176000,41.676000
0.177000,38.945000
0.178000,39.342000
0.179000,36.239000
0.180000,43.427000
0.181000,40.965000
0.182000,39.105000
0.183000,35.848000
0.184000,38.038000
0.185000,42.295000
0.186000,40.684000
0.187000,40.160000
0.188000,39.091000
0.189000,36.119000
0.190000,42.359000
0.191000,35.549000
0.192000,38.268000
0.193000,42.430000
0.194000,48.191000
0.195000,33.538000
0.196000,41.305000
0.197000,38.273000
0.198000,36.536000
0.199000,32.723000
0.200000,36.577000
0.201000,38.287000
0.202000,36.907000
0.203000,35.496000
0.204000,35.425000
0.205000,36.995000
0.206000,41.118000
0.207000,35.270000
0.208000,37.775000
0.209000,38.144000
0.210000,36.729000
0.211000,33.901000
0.212000,38.462000
0.213000,42.689000
0.214000,38.875000
0.215000,35.284000
0.216000,32.185000
0.217000,32.671000
0.218000,43.491000
0.219000,40.728000
0.220000,37.171000
0.221000,39.410000
0.222000,45.167000
0.223000,37.906000
0.224000,38.550000
0.225000,34.133000
0.226000,32.720000
0.227000,39.457000
0.228000,41.855000
0.229000,32.924000
0.230000,40.697000
0.231000,35.433000
0.232000,29.577000
0.233000,21.185000
0.234000,21.083000
0.235000,20.064000
0.236000,24.082000
0.237000,21.744000
0.238000,22.009000
0.239000,14.540000
0.240000,22.025000
0.241000,22.970000
0.242000,15.204000
0.243000,16.658000
0.244000,14.407000
0.245000,9.478300
0.246000,19.943000
0.247000,17.307000
0.248000,13.976000
0.249000,20.842000
0.250000,18.154000
0.251000,27.696000
0.252000,21.204000
0.253000,23.608000
0.254000,16.636000
0.255000,15.056000
0.256000,25.145000
0.257000,22.236000
0.258000,21.348000
0.259000,13.946000
0.260000,20.948000
0.261000,18.458000
0.262000,14.346000
0.263000,23.715000
0.264000,19.081000
0.265000,5.924700
0.266000,24.853000
0.267000,19.278000
0.268000,16.063000
0.269000,15.285000
0.270000,17.482000
0.271000,15.969000
0.272000,23.959000
0.273000,15.361000
0.274000,17.574000
0.275000,21.113000
0.276000,23.257000
0.277000,14.238000
0.278000,17.734000
0.279000,13.286000
0.280000,19.537000
0.281000,18.807000
0.282000,19.456000
0.283000,22.184000
0.284000,24.398000
0.285000,20.314000
0.286000,17.636000
0.287000,21.900000
0.288000,19.595000
0.289000,21.528000
0.290000,19.940000
0.291000,18.375000
0.292000,15.096000
0.293000,14.566000
0.294000,19.857000
0.295000,19.433000
0.296000,13.028000
0.297000,16.584000
0.298000,13.025000
0.299000,13.657000
0.300000,13.490000
0.301000,10.234000
0.302000,17.648000
0.303000,13.088000
0.304000,11.563000
0.305000,18.487000
0.306000,17.362000
0.307000,15.767000
0.308000,18.759000
0.309000,11.550000
0.310000,9.562500
0.311000,14.401000
0.312000,17.236000
0.313000,17.802000
0.314000,13.928000
0.315000,21.157000
0.316000,16.156000
0.317000,12.531000
0.318000,12.474000
0.319000,14.476000
0.320000,15.444000
0.321000,12.704000
0.322000,16.078000
0.323000,18.125000
0.324000,14.665000
0.325000,22.048000
0.326000,15.766000
0.327000,17.606000
0.328000,13.363000
0.329000,15.245000
0.330000,10.692000
0.331000,10.898000
0.332000,7.497200
0.333000,7.390400
0.334000,14.745000
0.335000,14.880000
0.336000,14.459000
0.337000,12.058000
0.338000,10.713000
0.339000,15.646000
0.340000,6.936600
0.341000,12.304000
0.342000,12.980000
0.343000,19.294000
0.344000,11.645000
0.345000,8.696200
0.346000,16.498000
0.347000,18.604000
0.348000,13.712000
0.349000,8.567300
0.350000,7.379200
0.351000,13.206000
0.352000,12.870000
0.353000,10.903000
0.354000,15.702000
0.355000,15.892000
0.356000,14.373000
0.357000,13.658000
0.358000,13.032000
0.359000,12.576000
0.360000,9.705300
0.361000,12.716000
0.362000,9.164300
0.363000,5.703700
0.364000,9.152700
0.365000,12.640000
0.366000,8.081200
0.367000,14.759000
0.368000,10.831000
0.369000,16.002000
0.370000,12.804000
0.371000,13.289000
0.372000,10.512000
0.373000,15.363000
0.374000,12.426000
0.375000,13.138000
0.376000,4.710300
0.377000,10.483000
0.378000,7.389300
0.379000,12.139000
0.380000,10.219000
0.381000,16.206000
0.382000,15.682000
0.383000,6.077200
0.384000,11.760000
0.385000,12.455000
0.386000,13.624000
0.387000,18.558000
0.388000,8.372100
0.389000,10.741000
0.390000,12.374000
0.391000,7.828300
0.392000,7.027900
0.393000,7.017200
0.394000,10.427000
0.395000,12.341000
0.396000,12.182000
0.397000,6.138200
0.398000,12.141000
0.399000,5.365100
0.400000,2.492300
0.401000,8.708300
0.402000,15.037000
0.403000,20.439000
0.404000,15.927000
0.405000,16.878000
0.406000,8.701600
0.407000,8.837800
0.408000,11.922000
0.409000,13.580000
0.410000,13.391000
0.411000,12.144000
0.412000,9.363300
0.413000,10.530000
0.414000,5.668900
0.415000,6.599500
0.416000,10.556000
0.417000,10.022000
0.418000,9.763800
0.419000,16.530000
0.420000,18.049000
0.421000,21.571000
0.422000,17.283000
0.423000,10.004000
0.424000,15.923000
0.425000,14.967000
0.426000,9.774400
0.427000,18.815000
0.428000,13.695000
0.429000,15.168000
0.430000,14.451000
0.431000,7.658700
0.432000,8.251700
0.433000,7.192900
0.434000,10.502000
0.435000,12.547000
0.436000,7.674500
0.437000,4.003500
0.438000,13.522000
0.439000,12.419000
0.440000,5.033800
0.441000,15.317000
0.442000,12.130000
0.443000,1.477400
0.444000,12.288000
0.445000,10.750000
0.446000,11.424000
0.447000,5.338000
0.448000,10.958000
0.449000,11.840000
0.450000,11.028000
0.451000,16.850000
0.452000,8.367400
0.453000,13.670000
0.454000,4.786500
0.455000,8.168500
0.456000,2.019400
0.457000,9.158900
0.458000,7.652500
0.459000,15.143000
0.460000,10.021000
0.461000,6.791800
0.462000,14.057000
0.463000,11.777000
0.464000,9.602300
0.465000,18.601000
0.466000,11.155000
0.467000,9.010600
0.468000,11.923000
0.469000,8.171300
0.470000,14.334000
0.471000,13.224000
0.472000,10.429000
0.473000,13.226000
0.474000,6.427300
0.475000,9.415800
0.476000,8.343800
0.477000,13.495000
0.478000,12.446000
0.479000,11.774000
0.480000,6.912600
0.481000,12.208000
0.482000,12.944000
0.483000,2.404100
0.484000,7.516000
0.485000,6.631900
0.486000,8.369100
0.487000,5.021000
0.488000,6.546900
0.489000,13.380000
0.490000,9.906700
0.491000,6.788800
0.492000,13.126000
0.493000,12.744000
0.494000,7.596100
0.495000,9.778300
0.496000,10.477000
0.497000,6.416000
0.498000,8.747400
0.499000,4.960600
0.500000,4.249000
0.501000,8.064700
