time,trace
0.000000,3.970300
0.001000,5.976000
0.002000,4.278600
0.003000,-0.598240
0.004000,4.349800
0.005000,-3.711600
0.006000,3.411600
0.007000,3.123400
0.008000,4.798300
0.009000,2.230500
0.010000,5.983700
0.011000,-1.237300
0.012000,3.233600
0.013000,2.607300
0.014000,1.907700
0.015000,5.318800
0.016000,3.865500
0.017000,-0.847200
0.018000,4.114000
0.019000,8.258100
0.020000,5.814200
0.021000,6.322000
0.022000,6.203800
0.023000,5.988800
0.024000,6.787400
0.025000,7.419400
0.026000,5.343500
0.027000,5.629900
0.028000,9.517000
0.029000,3.164800
0.030000,4.110800
0.031000,6.628100
0.032000,4.813600
0.033000,5.377500
0.034000,6.635400
0.035000,11.553000
0.036000,10.858000
0.037000,12.705000
0.038000,12.937000
0.039000,13.880000
0.040000,14.401000
0.041000,11.759000
0.042000,9.647300
0.043000,7.885000
0.044000,7.906200
0.045000,7.654600
0.046000,16.094000
0.047000,11.971000
0.048000,12.005000
0.049000,11.769000
0.050000,7.748900
0.051000,6.412800
0.052000,7.169700
0.053000,12.089000
0.054000,7.392300
0.055000,10.514000
0.056000,13.472000
0.057000,10.266000
0.058000,14.781000
0.059000,14.909000
0.060000,11.741000
0.061000,8.971700
0.062000,13.285000
0.063000,10.927000
0.064000,11.727000
0.065000,12.750000
0.066000,9.685400
0.067000,13.440000
0.068000,10.536000
0.069000,11.839000
0.070000,12.876000
0.071000,13.438000
0.072000,12.296000
0.073000,10.929000
0.074000,11.686000
0.075000,11.714000
0.076000,15.228000
0.077000,11.537000
0.078000,15.135000
0.079000,15.953000
0.080000,11.554000
0.081000,16.391000
0.082000,12.505000
0.083000,12.055000
0.084000,11.994000
0.085000,9.216000
0.086000,17.080000
0.087000,9.118100
0.088000,9.767100
0.089000,9.988100
0.090000,12.131000
0.091000,11.971000
0.092000,13.861000
0.093000,13.916000
0.094000,8.701700
0.095000,9.094500
0.096000,8.589400
0.097000,10.488000
0.098000,12.961000
0.099000,13.736000
0.100000,10.153000
0.101000,8.788600
0.102000,9.730900
0.103000,12.710000
0.104000,7.766900
0.105000,10.230000
0.106000,15.171000
0.107000,13.961000
0.108000,12.015000
0.109000,13.438000
0.110000,13.311000
0.111000,11.356000
0.112000,9.541400
0.113000,7.646200
0.114000,11.591000
0.115000,12.049000
0.116000,10.603000
0.117000,14.512000
0.118000,6.587600
0.119000,13.415000
0.120000,11.257000
0.121000,13.085000
0.122000,10.562000
0.123000,14.915000
0.124000,10.410000
0.125000,12.595000
0.126000,14.271000
0.127000,13.693000
0.128000,13.008000
0.129000,11.586000
0.130000,13.425000
0.131000,6.711700
0.132000,12.450000
0.133000,12.053000
0.134000,14.046000
0.135000,13.063000
0.136000,15.384000
0.137000,14.501000
0.138000,12.619000
0.139000,12.748000
0.140000,11.553000
0.141000,10.807000
0.142000,12.551000
0.143000,8.520400
0.144000,15.313000
0.145000,14.429000
0.146000,15.411000
0.147000,17.748000
0.148000,13.819000
0.149000,17.312000
0.150000,18.457000
0.151000,18.387000
0.152000,12.913000
0.153000,19.970000
0.154000,18.180000
0.155000,18.002000
0.156000,13.745000
0.157000,11.918000
0.158000,14.142000
0.159000,11.885000
0.160000,16.439000
0.161000,7.947900
0.162000,2.163400
0.163000,2.445000
0.164000,2.871800
0.165000,3.388000
0.166000,-6.464900
0.167000,-0.357420
0.168000,0.954460
0.169000,-3.065700
0.170000,-7.786000
0.171000,-6.987100
0.172000,-8.847400
0.173000,-11.883000
0.174000,-6.507000
0.175000,-11.326000
0.176000,-7.372000
0.177000,-13.570000
0.178000,-4.201800
0.179000,-6.865200
0.180000,-1.040000
0.181000,-5.266200
0.182000,-7.814100
0.183000,-5.620000
0.184000,-7.789000
0.185000,-6.952100
0.186000,-9.166300
0.187000,-8.488200
0.188000,-10.894000
0.189000,-11.779000
0.190000,-10.017000
0.191000,-11.399000
0.192000,-12.174000
0.193000,-16.036000
0.194000,-12.663000
0.195000,-8.369800
0.196000,-10.600000
0.197000,-15.702000
0.198000,-9.710800
0.199000,-11.410000
0.200000,-14.727000
0.201000,-13.565000
0.202000,-10.117000
0.203000,-6.533000
0.204000,-10.045000
0.205000,-10.390000
0.206000,-17.398000
0.207000,-13.578000
0.208000,-10.807000
0.209000,-11.524000
0.210000,-8.174100
0.211000,-9.894800
0.212000,-14.486000
0.213000,-10.413000
0.214000,-11.016000
0.215000,-10.256000
0.216000,-16.294000
0.217000,-12.847000
0.218000,-12.850000
0.219000,-13.105000
0.220000,-8.829100
0.221000,-10.351000
0.222000,-14.080000
0.223000,-15.110000
0.224000,-11.589000
0.225000,-16.905000
0.226000,-19.881000
0.227000,-13.971000
0.228000,-15.247000
0.229000,-17.478000
0.230000,-12.638000
0.231000,-10.509000
0.232000,-17.946000
0.233000,-15.778000
0.234000,-19.151000
0.235000,-15.016000
0.236000,-13.868000
0.237000,-16.195000
0.238000,-15.601000
0.239000,-14.932000
0.240000,-18.739000
0.241000,-18.061000
0.242000,-15.321000
0.243000,-12.484000
0.244000,-17.055000
0.245000,-19.126000
0.246000,-15.623000
0.247000,-15.501000
0.248000,-18.972000
0.249000,-19.228000
0.250000,-16.510000
0.251000,-14.632000
0.252000,-17.472000
0.253000,-13.820000
0.254000,-13.034000
0.255000,-20.544000
0.256000,-18.158000
0.257000,-18.927000
0.258000,-18.758000
0.259000,-16.566000
0.260000,-17.798000
0.261000,-12.606000
0.262000,-15.739000
0.263000,-16.842000
0.264000,-20.074000
0.265000,-15.837000
0.266000,-12.217000
0.267000,-14.361000
0.268000,-13.008000
0.269000,-14.820000
0.270000,-14.065000
0.271000,-17.735000
0.272000,-15.928000
0.273000,-19.368000
0.274000,-12.334000
0.275000,-11.937000
0.276000,-15.964000
0.277000,-9.630800
0.278000,-13.789000
0.279000,-14.846000
0.280000,-15.499000
0.281000,-11.720000
0.282000,-17.505000
0.283000,-19.195000
0.284000,-20.586000
0.285000,-14.010000
0.286000,-18.097000
0.287000,-16.403000
0.288000,-21.547000
0.289000,-11.560000
0.290000,-14.378000
0.291000,-17.572000
0.292000,-18.440000
0.293000,-17.570000
0.294000,-13.439000
0.295000,-19.127000
